KPI,Building_1,Building_10,Building_11,Building_12,Building_13,Building_14,Building_15,Building_16,Building_17,Building_2,Building_3,Building_4,Building_5,Building_6,Building_7,Building_8,Building_9,District
building_battery_total_discharge_delta_to_business_as_usual_kwh,-405.791111767292,-286.6325218230486,-195.07602083683014,-119.54443192481995,-261.5036378800869,-122.88392572849989,69.75000554323196,-351.2046021223068,-274.25718354433775,-248.14847221970558,-229.83137015253305,-308.2925400733948,-357.1241286173463,-234.7344048023224,-332.23626540601254,-345.16071048378944,-306.3220233768225,
building_battery_total_discharge_kwh,70.5,70.50000560283661,67.5,70.5,70.5,69.75,69.75000554323196,71.25,69.0,69.0,69.0,69.00000548362732,69.0,69.00000482797623,70.5,69.00000548362732,68.25,
building_battery_total_throughput_business_as_usual_kwh,1022.9752410650253,776.7111516594887,586.6350484490395,416.77809961140156,727.6341972649097,427.16674929112196,0.17206652462482452,927.5042422115803,753.8543199375272,702.0407352223992,662.9227781556547,815.8287634328008,915.560461230576,667.9116986319423,862.4067607074976,917.7084091156721,821.1638704389334,
building_battery_total_throughput_delta_to_business_as_usual_kwh,-861.725236594677,-614.711145222187,-429.8850438594818,-254.02809710800648,-567.8841963112354,-267.4167438670993,158.82794378697872,-764.0042392909527,-594.1043152287602,-543.7907300367951,-503.92277535423636,-659.0787553861737,-758.0604542568326,-511.16168969124556,-702.6567567139864,-757.9584016054869,-665.9138687103987,
building_battery_total_throughput_kwh,161.25000447034836,162.00000643730164,156.75000458955765,162.75000250339508,159.75000095367432,159.75000542402267,159.00001031160355,163.5000029206276,159.75000470876694,158.2500051856041,159.0000028014183,156.75000804662704,157.50000697374344,156.75000894069672,159.7500039935112,159.75000751018524,155.2500017285347,
building_comfort_resilience_discomfort_cold_delta_average_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_comfort_resilience_discomfort_cold_delta_max_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_comfort_resilience_discomfort_cold_delta_min_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_comfort_resilience_discomfort_cold_ratio,,,,,,,,,,,,,,,,,,
building_comfort_resilience_discomfort_hot_delta_average_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_comfort_resilience_discomfort_hot_delta_max_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_comfort_resilience_discomfort_hot_delta_min_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_comfort_resilience_discomfort_hot_ratio,,,,,,,,,,,,,,,,,,
building_comfort_resilience_discomfort_overall_ratio,,,,,,,,,,,,,,,,,,
building_comfort_resilience_resilience_one_minus_thermal_ratio,,,,,,,,,,,,,,,,,,
building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_cost_community_market_counterfactual_daily_average_eur,7.9909957124679085,5.47586986838722,2.80339352795987,2.663335064238805,2.3461545359745357,3.195040758539173,9.71880499209246,2.610112781239453,4.849131795536124,2.6416048617324743,2.6575763915714274,4.130867385161601,3.76584076012916,3.4193630488738234,4.65131907066728,2.362667546721837,2.108714996214004,
building_cost_community_market_counterfactual_total_eur,665.5833512176396,456.09432778775226,233.49931926632416,221.8336163922238,195.41512155887904,266.12026984665863,809.4954657997012,217.4006437374028,403.89226913652965,220.02367160846734,221.35396694797015,344.06682928908504,313.66315331242464,284.80444727911555,387.4161175943289,196.79051774570635,175.6383865596581,
building_cost_community_market_savings_daily_average_eur,1.3713753286038224,0.3824230074927278,0.1810355004491887,0.3280559568070682,0.19067591094834238,0.15714891527417518,0.436204602844369,0.32859837361407185,0.3603832983895827,0.18102289608607486,0.26276023069894705,0.42714143021445844,0.8731839690281374,0.1876279482694558,0.7636165442100487,0.2855185107339979,0.2595276301326896,
building_cost_community_market_savings_total_eur,114.22413674496005,31.85264966574845,15.07874855824701,27.324327402388725,15.881714416072352,13.089195068044841,36.332208378578905,27.36950620227207,30.016925561698997,15.077698719835986,21.88573754863313,35.57732162494594,72.72894808696861,15.62784452461009,63.602894661495306,23.781312623219243,21.616488859801937,
building_cost_community_market_settled_daily_average_eur,6.619620383864076,5.09344686089449,2.622358027510679,2.335279107431739,2.1554786250261957,3.0378918432649966,9.2826003892481,2.2815144076253833,4.488748497146545,2.4605819656464023,2.394816160872478,3.7037259549471475,2.8926567911010213,3.2317351006043715,3.8877025264572387,2.0771490359878353,1.849187366081313,
building_cost_community_market_settled_total_eur,551.3592144726787,424.2416781220036,218.42057070807695,194.50928898983526,179.53340714280688,253.0310747786137,773.163257421123,190.03113753513088,373.875343574831,204.94597288863162,199.46822939933682,308.4895076641395,240.9342052254559,269.1766027545058,323.8132229328342,173.00920512248678,154.02189769985603,
building_cost_daily_average_baseline_eur,4.729723987571497,3.0952044617176915,2.6763847631870403,-0.012720842249679828,2.224633199050386,3.0767993426946068,2.128796630140422,2.381219341071526,4.512690437057983,2.5092587098468204,2.463674276107939,1.4144481304870136,0.789378218799295,3.2602461998332597,1.6597273242755262,2.1351574504519633,1.922888589251593,
building_cost_daily_average_business_as_usual_eur,7.368441261433183,6.876124205339612,2.314332807636061,3.656507997053119,1.7752835329443248,2.8489418209508024,15.46454805290821,1.7199616610665096,4.175443185829038,2.057164370481652,2.0227785327788124,5.035221767500339,3.5422462547516065,2.9610185267710327,4.640890125072648,1.5683892421956989,1.3580041040042945,
building_cost_daily_average_control_eur,6.619620383864076,5.09344686089449,2.622358027510679,2.335279107431739,2.1554786250261957,3.0378918432649966,9.2826003892481,2.2815144076253833,4.488748497146545,2.4605819656464023,2.394816160872478,3.7037259549471475,2.8926567911010213,3.2317351006043715,3.8877025264572387,2.0771490359878353,1.849187366081313,
building_cost_daily_average_delta_eur,1.8898963962925783,1.9982423991767986,-0.054026735676361536,2.3479999496814186,-0.06915457402419042,-0.03890749942960999,7.153803759107678,-0.09970493344614267,-0.02394193991143772,-0.048676744200418,-0.06885811523546073,2.289277824460134,2.103278572301726,-0.028511099228888424,2.2279752021817125,-0.058008414464128306,-0.07370122317028019,
building_cost_daily_average_delta_to_business_as_usual_eur,-0.7488208775691074,-1.7826773444451218,0.30802521987461784,-1.3212288896213802,0.38019509208187086,0.18895002231419422,-6.181947663660109,0.5615527465588737,0.3133053113175066,0.4034175951647505,0.3720376280936657,-1.3314958125531913,-0.6495894636505852,0.2707165738333388,-0.7531875986154093,0.5087597937921364,0.49118326207701846,
building_cost_ratio_to_baseline_total_ratio,1.3995785803270426,1.6455930210399958,0.9798135393611992,-183.57896919054363,0.9689141679384674,0.9873545541661695,4.360491865601925,0.9581286227075257,0.9946945308468695,0.9806011456652911,0.9720506416358573,2.6184954224315775,3.664475054177419,0.9912549244807504,2.342374237981668,0.9728317860343979,0.9616716103146853,
building_cost_ratio_to_business_as_usual_total_ratio,0.8983745881929633,0.7407438709352,1.1330946088904323,0.6386637494882562,1.2141602087928531,1.0663228785244672,0.6002503505107248,1.3264914324954589,1.0750352231784228,1.1961037245994577,1.1839240540004028,0.7355636208225655,0.8166165147950347,1.0914268422793534,0.8377062205057874,1.3243836288241098,1.3616949761997663,
building_cost_total_baseline_eur,393.94659379814266,257.8047382905694,222.92054756712056,-1.0595401523795824,185.29340687090507,256.2717452519383,177.31101931877933,198.33572761674918,375.8695076532878,209.00034004099143,205.20353658082374,117.81174220181418,65.74862747415796,271.5513397277786,138.2414550511157,177.8408226438948,160.1605954130806,
building_cost_total_business_as_usual_eur,613.7297534002056,572.7238452697452,192.7646367693536,304.5566452545494,147.86632426482106,237.2931125033606,1288.0679815734798,143.25847335299804,347.779622019677,171.34464902470094,168.4805952927019,419.39201305138243,295.0395943020192,246.62816812563727,386.547473334176,130.6337539645501,113.11042516269104,
building_cost_total_control_eur,551.3592144726787,424.2416781220036,218.42057070807695,194.50928898983526,179.53340714280688,253.0310747786137,773.163257421123,190.03113753513088,373.875343574831,204.94597288863162,199.46822939933682,308.4895076641395,240.9342052254559,269.1766027545058,323.8132229328342,173.00920512248678,154.02189769985603,
building_cost_total_delta_eur,157.41262067453602,166.4369398314342,-4.499976859043613,195.56882914221484,-5.759999728098194,-3.240670473324599,595.8522381023437,-8.3045900816183,-1.9941640784568335,-4.054367152359816,-5.735307181486917,190.67776546232534,175.18557775129796,-2.3747369732728316,185.5717678817185,-4.83161752140802,-6.1386977132245875,
building_cost_total_delta_to_business_as_usual_eur,-62.37053892752692,-148.48216714774162,25.655933938723365,-110.04735626471413,31.66708287798582,15.737962275253096,-514.9047241523567,46.77266418213284,26.095721555154,33.60132386393067,30.987634106634914,-110.90250538724291,-54.10538907656331,22.548434628868506,-62.7342504013418,42.37545115793668,40.91147253716498,
building_deferrable_appliance_ratio_to_business_as_usual_average_start_delay_ratio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
building_deferrable_appliance_ratio_to_business_as_usual_completed_cycles_ratio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
building_deferrable_appliance_ratio_to_business_as_usual_missed_cycles_ratio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
building_deferrable_appliance_ratio_to_business_as_usual_served_energy_total_ratio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
building_deferrable_appliance_ratio_to_business_as_usual_service_level_ratio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
building_deferrable_appliance_ratio_to_business_as_usual_unserved_energy_total_ratio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
building_deferrable_appliance_service_average_start_delay_business_as_usual_hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_average_start_delay_delta_to_business_as_usual_hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_average_start_delay_hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_completed_cycles_business_as_usual_count,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_completed_cycles_count,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_completed_cycles_delta_to_business_as_usual_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_missed_cycles_business_as_usual_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_missed_cycles_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_missed_cycles_delta_to_business_as_usual_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_served_energy_total_business_as_usual_kwh,1516.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_served_energy_total_delta_to_business_as_usual_kwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_served_energy_total_kwh,1516.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_service_level_business_as_usual_ratio,1.0,,,,,,,,,,,,,,,,,
building_deferrable_appliance_service_service_level_delta_to_business_as_usual_ratio,0.0,,,,,,,,,,,,,,,,,
building_deferrable_appliance_service_service_level_ratio,1.0,,,,,,,,,,,,,,,,,
building_deferrable_appliance_service_unserved_energy_total_business_as_usual_kwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_unserved_energy_total_delta_to_business_as_usual_kwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_deferrable_appliance_service_unserved_energy_total_kwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_electrical_service_phase_imbalance_phase_average_ratio,,,,,,,,,,,,,,,,,,
building_electrical_service_phase_violations_energy_total_kwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_electrical_service_phase_violations_event_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
building_emissions_daily_average_baseline_kgco2,5.948455994650339,3.7188560270660997,3.1915437736099594,0.3568072805840479,2.7288845186792647,3.7623409341027867,3.310550476282528,3.0409209279318894,6.148768732929672,3.0033992960473257,2.8736004788858054,1.8114122988921977,1.886166288261263,3.9520507064904735,2.6723581437935215,2.5585867316085262,2.5077346394517797,
building_emissions_daily_average_business_as_usual_kgco2,10.011750804362855,7.559425692901288,2.6037049719252736,4.509923889119873,1.9867309257963286,3.3383838296726815,17.897423618448762,2.06408558559697,5.378203003113216,2.2913762831511697,2.226908583146095,7.4722574181337205,5.215208836037454,3.264574718338974,6.524990407781159,1.6178865441127153,1.6690789024787431,
building_emissions_daily_average_control_kgco2,8.655012362954599,5.946572280802921,3.19620585477172,3.199545104381455,2.731334030782648,3.7956727162389217,11.208001766882767,3.031014150711557,6.203788597154206,3.032393434060034,2.8721508427536726,5.20777778363197,4.532635611661056,3.9979203848134346,5.482166804639566,2.584228197722602,2.509255720273577,
building_emissions_daily_average_delta_kgco2,2.706556368304259,2.227716253736821,0.004662081161760848,2.8427378237974072,0.0024495121033833345,0.033331782136134816,7.897451290600239,-0.009906777220332307,0.055019864224534795,0.028994138012708306,-0.0014496361321327295,3.3963654847397726,2.6464693233997925,0.04586967832296088,2.809808660846045,0.02564146611407575,0.001521080821797274,
building_emissions_daily_average_delta_to_business_as_usual_kgco2,-1.3567384414082557,-1.6128534120983673,0.5925008828464464,-1.3103787847384183,0.7446031049863193,0.4572888865662401,-6.689421851565996,0.9669285651145869,0.82558559404099,0.7410171509088643,0.6452422596075778,-2.2644796345017504,-0.682573224376398,0.7333456664744604,-1.042823603141593,0.9663416536098866,0.8401768177948337,
building_emissions_ratio_to_baseline_total_ratio,1.4550014946295917,1.5990326695960646,1.0014607605260848,8.967151957057066,1.0008976239509648,1.0088593199606148,3.3855402136832593,0.9967421786178867,1.0089481108518323,1.0096537739923115,0.9994955331672638,2.87498201641718,2.4030943824361346,1.011606551061612,2.051434167748716,1.0100217302768375,1.0006065557327588,
building_emissions_ratio_to_business_as_usual_total_ratio,0.8644853964186738,0.7866433936095272,1.2275606834242552,0.7094454769182051,1.3747880980348988,1.1369791222032954,0.6262354853873772,1.4684537171625731,1.1535058445289426,1.3233939167292923,1.2897479782021422,0.6969483908562496,0.8691187168460504,1.2246374274587253,0.8401800557594677,1.5972864148764212,1.5033775314918247,
building_emissions_total_baseline_kgco2,495.4568138877512,309.7497165877139,265.8290001435962,29.71907307864633,227.29333970166044,313.37164696964464,275.74126675369894,253.28337228899363,512.1411957136006,250.1581330332752,239.34697322053023,150.8755493952293,157.10193375976104,329.17289009476906,222.58516372680208,213.1089531868935,208.87339767767116,
building_emissions_total_business_as_usual_kgco2,833.8954107467227,629.6371650045699,216.8669266199426,375.6390772646095,165.47813002778588,278.05955314648713,1490.7062422199615,171.9211285670143,447.9594918009717,190.85254958413284,185.4829274045435,622.3767741187212,434.3834359682863,271.9118692483171,543.4773260481057,134.7564667367216,139.02036358562532,
building_emissions_total_control_kgco2,720.8904047310934,495.29991622187663,266.21731265369453,266.4954443191054,227.4973636472714,316.14790665673354,933.5331471666105,252.4582203030168,516.7238919046358,252.57310311191702,239.22623061102468,433.76449122834623,377.53077448793545,332.99345205175234,456.6188101031039,215.24467363531173,209.00009103445336,
building_emissions_total_delta_kgco2,225.43359084334224,185.5501996341627,0.3883125100983307,236.77637124045907,0.20402394561097026,2.7762596870888956,657.7918804129116,-0.825151985976845,4.582696191035211,2.4149700786418293,-0.12074260950555527,282.8889418331169,220.4288407281744,3.8205619569832834,234.03364637630182,2.135720448418226,0.12669335678219795,
building_emissions_total_delta_to_business_as_usual_kgco2,-113.0050060156293,-134.33724878269322,49.35038603375193,-109.14363294550412,62.01923361948553,38.08835351024641,-557.173095053351,80.53709173600248,68.76440010366412,61.720553527784176,53.74330320648119,-188.61228289037496,-56.85266148035083,61.08158280343525,-86.85851594500184,80.48820689859014,69.97972744882804,
building_energy_grid_community_market_grid_export_after_local_daily_average_kwh,34.74960869852011,10.158979549608615,3.6955388251338936,1.2781471329734968,4.551083570410874,2.2573269546176062,0.04457858884070849,11.241556430753242,6.349424242242082,5.119614969287742,5.253888577520875,8.4787510217334,20.91660313447979,4.036408740888887,22.68697837326302,7.652983505183803,7.196870894079401,
building_energy_grid_community_market_grid_export_after_local_total_kwh,2894.352824514238,846.1583383194843,307.80758797677726,106.45900495058417,379.06733571880574,188.01652426169147,3.713024962190678,936.3279710448222,528.8541275100802,426.42126348359153,437.60513610267617,706.2093038518777,1742.1787360760459,336.1992113765369,1889.636240339699,637.4297511192676,599.4393715526968,
building_energy_grid_community_market_grid_import_after_local_daily_average_kwh,54.79366824733873,32.84608753144322,15.820131440900768,15.460744735913579,13.220284899270963,18.30296932339149,51.15180715177516,16.816182853804825,29.322098495820498,15.323242560271611,15.11287477017948,30.652745780003567,25.43012335922297,20.29921176109559,30.65449697085314,13.859663893334261,12.919869707931989,
building_energy_grid_community_market_grid_import_after_local_total_kwh,4563.855951101255,2735.805373973125,1317.6851145983599,1287.7511969621353,1101.139563068444,1524.4848198941497,4260.519270683273,1400.6478968648269,2442.286453881049,1276.298411582623,1258.776527732866,2553.1182839261305,2118.1173581286134,1690.7551796012538,2553.2641435306427,1154.394505115633,1076.1174810898353,
building_energy_grid_community_market_local_export_daily_average_kwh,13.025408511699432,2.861831035284545,1.037443632146561,2.2510257047977644,1.218341448070462,0.5632401009127378,0.18573887149599577,3.0267574385365443,1.8383745351191976,1.1201100295987525,2.0632259788858454,4.099316046259443,7.498556795326703,0.8442093409645847,7.170135591693285,2.2863898360472543,2.1901424979897546,
building_energy_grid_community_market_local_export_total_kwh,1084.9079839536319,238.36667664724192,86.41040919420732,187.49168266211382,101.4776897788689,46.913206738523456,15.470500171687316,252.10367165143967,153.12127898763652,93.29583121532943,171.8495304913669,341.4388656863595,624.56729307742,70.31560302450853,597.2125436581199,190.43722009410257,182.4206188950633,
building_energy_grid_community_market_local_import_daily_average_kwh,0.4131107960279644,3.6101966701670802,2.950120194115887,3.3511138613204468,2.5693129414413054,3.700600006568246,15.79741742604249,0.8973157786462435,5.716673862335548,2.4255113278577136,2.067286967800349,1.0371719888638302,1.1293557555862945,3.542425619752364,1.242450132240946,1.391011834432407,1.4391722316297637,
building_energy_grid_community_market_local_import_total_kwh,34.40868671916254,300.6992976526664,245.72042783490244,279.1198586991489,214.0023570808821,308.22914221374685,1315.7932264441224,74.73892672974337,476.1512937836984,202.02488101614873,172.18777702637075,86.38778357244986,94.06592314237511,295.054533911874,103.4857422645688,115.85969404293256,119.87105379282907,
building_energy_grid_daily_average_export_baseline_kwh,48.50647523463994,13.699238403252567,4.929454671316829,3.824700366330844,5.959507335001614,2.8469529429067664,0.0073160520340574565,14.53916604904129,8.11668282010783,6.288446667009201,7.510683954321127,13.147973033067037,29.46526405100467,4.835987160769685,30.81914667749387,10.009167234306636,9.55492595090098,
building_energy_grid_daily_average_export_business_as_usual_kwh,41.96056875555201,8.01164651379593,1.0388010263919603,0.8657476090380699,1.2095656685601954,0.031151171820261527,0.005250220375695546,8.475538599770283,3.187052379509973,1.6674290154615659,3.1394014407469686,7.7757669331383825,22.754067379822875,0.46367354585620024,24.074209247690145,3.963572136672952,4.193142921756533,
building_energy_grid_daily_average_export_control_kwh,47.77501721021949,13.020810584893162,4.732982457280457,3.529172837771261,5.76942501848134,2.8205670555303426,0.23031746033670425,14.26831386928978,8.187798777361284,6.239724998886493,7.3171145564067235,12.578067067992864,28.415159929806496,4.880618081853472,29.8571139649563,9.939373341231061,9.38701339206915,
building_energy_grid_daily_average_export_delta_kwh,-0.731458024420459,-0.6784278183594055,-0.19647221403637188,-0.29552752855958314,-0.1900823165202749,-0.026385887376423653,0.22300140830264678,-0.27085217975150827,0.07111595725345277,-0.04872166812270805,-0.19356939791440367,-0.5699059650741737,-1.0501041211981723,0.04463092108378713,-0.9620327125375661,-0.06979389307557374,-0.16791255883182984,
